age,balance,housing,contact,day,duration,campaign,previous,poutcome,response,balance_housing
29,1422,1,unknown,20,0.48,27,0,unknown,no,1422
32,1804,1,unknown,20,1.22,3,0,unknown,no,1804
32,209,1,unknown,20,0.13,31,0,unknown,no,209
39,281,0,unknown,20,1.3,7,0,unknown,no,0
53,797,0,unknown,20,0.23,6,0,unknown,no,0
35,322,1,unknown,20,9.83,4,0,unknown,no,322
49,6138,0,unknown,20,1.67,3,0,unknown,no,0
36,682,1,unknown,20,0.22,10,0,unknown,no,682
49,4134,0,unknown,20,0.67,2,0,unknown,no,0
47,643,1,unknown,20,0.3,6,0,unknown,no,643
45,1577,0,unknown,20,0.27,4,0,unknown,no,0
30,157,1,unknown,20,1.23,3,0,unknown,no,157
43,445,0,unknown,20,3.27,4,0,unknown,no,0
24,867,1,unknown,20,9.1,10,0,unknown,yes,867
49,1669,1,unknown,20,0.57,3,0,unknown,no,1669
41,1147,1,unknown,20,0.28,10,0,unknown,no,1147
44,5597,0,unknown,20,0.45,3,0,unknown,no,0
54,22,0,unknown,20,0.38,4,0,unknown,no,0
41,306,1,unknown,20,1.7,3,0,unknown,no,306
53,3166,0,unknown,20,0.23,12,0,unknown,no,0
30,-1049,1,unknown,20,2.67,2,0,unknown,no,-1049
40,1400,0,unknown,20,0.33,7,0,unknown,no,0
58,0,0,unknown,20,0.37,4,0,unknown,no,0
40,4,0,unknown,20,4.78,9,0,unknown,no,0
39,-1002,1,unknown,20,0.15,5,0,unknown,no,-1002
37,0,1,unknown,20,0.43,6,0,unknown,no,0
53,1287,0,unknown,20,0.2,3,0,unknown,no,0
57,1794,0,unknown,20,0.22,3,0,unknown,no,0
60,2058,0,unknown,20,0.8,10,0,unknown,no,0
35,1256,1,unknown,20,0.43,29,0,unknown,no,1256
44,-312,1,unknown,20,0.37,3,0,unknown,no,-312
58,324,0,unknown,20,0.22,4,0,unknown,no,0
47,480,0,unknown,20,0.15,6,0,unknown,no,0
42,832,0,unknown,20,0.22,14,0,unknown,no,0
58,1697,0,unknown,20,0.92,2,0,unknown,no,0
44,10,0,unknown,20,0.87,2,0,unknown,no,0
49,-106,0,unknown,20,0.17,13,0,unknown,no,0
38,5,0,unknown,20,0.23,8,0,unknown,no,0
44,5078,0,unknown,20,0.28,5,0,unknown,no,0
39,1022,1,unknown,20,0.33,3,0,unknown,no,1022
36,6,0,unknown,20,0.68,7,0,unknown,no,0
54,1021,0,unknown,20,0.22,7,0,unknown,no,0
59,2443,0,unknown,20,0.13,8,0,unknown,no,0
54,153,0,unknown,20,0.12,12,0,unknown,no,0
53,1126,0,unknown,20,1.53,3,0,unknown,no,0
47,1105,0,unknown,20,3,6,0,unknown,no,0
53,3765,0,unknown,20,18.23,3,0,unknown,yes,0
41,0,0,unknown,20,4.45,2,0,unknown,no,0
39,376,0,unknown,20,2.67,3,0,unknown,no,0
42,2980,0,unknown,20,1.68,3,0,unknown,no,0
50,536,0,unknown,20,1.25,3,0,unknown,no,0
45,0,1,unknown,20,0.13,5,0,unknown,no,0
28,311,1,unknown,20,0.38,13,0,unknown,no,311
51,2685,0,unknown,20,1.3,2,0,unknown,no,0
23,-19,1,unknown,20,0.22,10,0,unknown,no,-19
54,901,0,unknown,20,0.12,3,0,unknown,no,0
45,11285,0,unknown,20,0.22,5,0,unknown,no,0
26,715,1,unknown,20,0.52,10,0,unknown,no,715
38,455,1,unknown,20,0.6,5,0,unknown,no,455
54,827,0,unknown,20,4.9,2,0,unknown,no,0
36,622,0,unknown,20,0.92,5,0,unknown,no,0
52,1860,0,unknown,20,8.27,3,0,unknown,no,0
44,786,1,unknown,20,0.25,7,0,unknown,no,786
40,405,0,unknown,20,1.45,3,0,unknown,no,0
35,996,0,unknown,20,0.28,2,0,unknown,no,0
43,2968,0,unknown,20,0.5,4,0,unknown,no,0
52,1750,0,unknown,20,0.65,5,0,unknown,no,0
48,1401,1,unknown,20,1.2,3,0,unknown,no,1401
50,4861,0,unknown,20,1.02,3,0,unknown,no,0
49,325,0,unknown,20,1.05,15,0,unknown,no,0
32,2526,1,unknown,20,0.42,8,0,unknown,no,2526
37,-456,1,unknown,20,0.7,7,0,unknown,no,-456
45,845,0,unknown,20,1.27,4,0,unknown,no,0
38,1315,0,unknown,20,0.38,12,0,unknown,no,0
46,137,0,unknown,20,4.2,3,0,unknown,no,0
60,703,0,unknown,20,0.4,7,0,unknown,no,0
54,1033,0,unknown,20,2.53,3,0,unknown,no,0
56,3129,0,unknown,20,0.55,6,0,unknown,no,0
45,14902,1,unknown,20,0.52,6,0,unknown,no,14902
38,3190,1,unknown,20,0.33,2,0,unknown,no,3190
45,1515,0,unknown,20,0.23,4,0,unknown,no,0
53,4,0,unknown,20,0.32,6,0,unknown,no,0
38,1679,1,unknown,20,0.35,18,0,unknown,no,1679
44,961,0,unknown,20,5.23,2,0,unknown,no,0
53,111,0,unknown,20,0.65,3,0,unknown,no,0
58,703,0,unknown,20,0.62,3,0,unknown,no,0
42,0,1,unknown,20,0.57,3,0,unknown,no,0
50,278,0,unknown,20,4.17,3,0,unknown,no,0
36,530,0,unknown,20,3.68,3,0,unknown,no,0
42,548,0,unknown,20,3.6,2,0,unknown,no,0
50,570,0,unknown,20,0.35,3,0,unknown,no,0
41,4684,0,unknown,20,0.5,6,0,unknown,no,0
51,6298,1,unknown,20,0.23,3,0,unknown,no,6298
53,0,0,unknown,20,1.57,7,0,unknown,no,0
45,4,1,unknown,20,11.82,9,0,unknown,no,4
50,901,1,unknown,20,0.13,6,0,unknown,no,901
44,1823,0,unknown,20,0.72,2,0,unknown,no,0
40,10786,0,unknown,20,1.85,3,0,unknown,no,0
39,32,0,unknown,20,0.13,10,0,unknown,no,0
46,83,0,unknown,20,0.63,5,0,unknown,no,0
42,0,0,unknown,20,0.32,2,0,unknown,no,0
35,3083,0,unknown,20,4.57,9,0,unknown,no,0
40,1009,1,unknown,20,17.27,5,0,unknown,yes,1009
52,945,0,unknown,20,0.27,8,0,unknown,no,0
56,361,0,unknown,20,4.12,7,0,unknown,no,0
37,-475,0,unknown,20,0.45,5,0,unknown,no,0
58,728,0,unknown,20,1.87,4,0,unknown,no,0
44,13054,1,unknown,20,0.38,7,0,unknown,no,13054
33,-111,1,unknown,20,0.2,3,0,unknown,no,-111
46,1489,1,unknown,20,6.25,5,0,unknown,no,1489
39,0,0,unknown,20,0.17,4,0,unknown,no,0
58,1231,0,unknown,20,0.35,3,0,unknown,no,0
29,507,1,unknown,20,0.33,33,0,unknown,no,507
53,4086,0,unknown,20,0.23,3,0,unknown,no,0
43,1451,1,unknown,20,0.18,12,0,unknown,no,1451
42,21,1,unknown,20,0.15,7,0,unknown,no,21
38,6360,0,unknown,20,23.48,2,0,unknown,yes,0
56,733,1,unknown,20,0.35,3,0,unknown,no,733
41,2031,1,unknown,20,0.12,3,0,unknown,no,2031
35,883,1,unknown,20,0.3,5,0,unknown,no,883
42,525,1,unknown,20,0.17,6,0,unknown,no,525
56,2561,0,unknown,20,0.22,6,0,unknown,no,0
47,2394,0,unknown,20,1.02,2,0,unknown,no,0
37,3715,1,unknown,20,0.1,17,0,unknown,no,3715
59,4639,0,unknown,20,0.4,5,0,unknown,no,0
46,2944,0,unknown,20,0.33,5,0,unknown,no,0
47,2155,0,unknown,20,2.97,3,0,unknown,no,0
34,2926,1,unknown,20,1.5,25,0,unknown,no,2926
35,1772,0,unknown,20,0.32,7,0,unknown,no,0
45,1783,0,unknown,20,0.18,11,0,unknown,no,0
41,387,0,unknown,20,1.9,10,0,unknown,no,0
49,-190,0,unknown,20,0.18,7,0,unknown,no,0
58,2270,0,unknown,20,0.4,4,0,unknown,no,0
39,122,0,unknown,20,0.73,5,0,unknown,no,0
35,-12,0,unknown,20,11.9,4,0,unknown,no,0
37,1609,0,unknown,20,0.17,19,0,unknown,no,0
43,98,0,unknown,20,3.08,4,0,unknown,no,0
40,1,0,unknown,20,0.3,11,0,unknown,no,0
40,260,0,unknown,20,3.28,6,0,unknown,no,0
50,0,0,unknown,20,0.43,4,0,unknown,no,0
40,95,0,unknown,20,1.02,4,0,unknown,no,0
35,2316,0,unknown,20,0.13,3,0,unknown,no,0
45,-160,1,unknown,20,0.25,26,0,unknown,no,-160
42,738,0,unknown,20,0.33,3,0,unknown,no,0
44,1239,0,unknown,20,0.65,4,0,unknown,no,0
41,1309,0,unknown,20,0.47,4,0,unknown,no,0
33,45,0,unknown,20,0.22,12,0,unknown,no,0
30,4,0,unknown,20,0.12,2,0,unknown,no,0
26,1275,1,unknown,20,0.3,9,0,unknown,no,1275
45,1269,0,unknown,20,0.92,7,0,unknown,no,0
38,503,0,unknown,20,0.22,4,0,unknown,no,0
58,247,0,unknown,20,1.1,6,0,unknown,no,0
37,523,0,unknown,20,0.58,7,0,unknown,no,0
25,94,1,unknown,20,0.37,16,0,unknown,no,94
47,780,0,unknown,20,7.45,2,0,unknown,no,0
52,2276,0,unknown,20,1.38,3,0,unknown,no,0
36,425,0,unknown,20,0.18,4,0,unknown,no,0
52,2816,0,unknown,20,8.2,3,0,unknown,no,0
45,302,1,unknown,20,0.6,4,0,unknown,no,302
56,575,0,unknown,20,0.3,2,0,unknown,no,0
54,2508,0,unknown,20,0.57,8,0,unknown,no,0
35,344,1,unknown,20,0.18,18,0,unknown,no,344
36,-718,1,unknown,20,0.18,20,0,unknown,no,-718
48,0,0,unknown,20,0.15,16,0,unknown,no,0
40,238,0,unknown,20,0.1,3,0,unknown,no,0
36,904,0,unknown,20,0.17,8,0,unknown,no,0
36,873,1,unknown,20,0.73,3,0,unknown,no,873
51,1348,1,unknown,20,0.15,19,0,unknown,no,1348
30,-250,1,unknown,20,0.18,6,0,unknown,no,-250
40,67,0,unknown,20,1.17,5,0,unknown,no,0
47,18,1,unknown,20,0.2,24,0,unknown,no,18
46,-49,1,unknown,20,0.17,23,0,unknown,no,-49
28,-267,1,unknown,20,1.43,4,0,unknown,no,-267
45,3492,1,unknown,20,0.77,4,0,unknown,no,3492
39,861,0,unknown,20,0.53,5,0,unknown,no,0
56,778,0,unknown,20,0.53,4,0,unknown,no,0
60,1472,0,unknown,20,0.6,4,0,unknown,no,0
53,-491,1,unknown,20,2.07,4,0,unknown,no,-491
56,5769,0,unknown,20,0.25,3,0,unknown,no,0
51,1377,0,unknown,20,0.15,2,0,unknown,no,0
46,2115,1,unknown,20,0.17,3,0,unknown,no,2115
45,-35,1,unknown,20,2.42,24,0,unknown,no,-35
39,-218,0,unknown,20,0.13,13,0,unknown,no,0
39,10236,0,unknown,20,0.17,3,0,unknown,no,0
45,2098,0,unknown,20,1.35,3,0,unknown,no,0
35,306,0,unknown,20,0.2,8,0,unknown,no,0
25,3856,1,unknown,20,0.27,28,0,unknown,no,3856
40,1558,1,unknown,20,0.73,15,0,unknown,no,1558
40,925,1,unknown,20,0.37,8,0,unknown,no,925
38,0,0,unknown,20,2.53,5,0,unknown,no,0
45,736,0,unknown,20,0.22,2,0,unknown,no,0
47,0,0,unknown,20,0.85,2,0,unknown,no,0
57,274,0,unknown,20,0.68,3,0,unknown,no,0
35,1529,0,unknown,20,0.33,5,0,unknown,no,0
47,866,0,unknown,20,0.12,7,0,unknown,no,0
57,573,0,unknown,20,0.88,11,0,unknown,no,0
48,607,0,unknown,20,0.48,2,0,unknown,no,0
42,-1613,1,unknown,20,0.15,18,0,unknown,no,-1613
44,2657,1,unknown,20,3.37,2,0,unknown,no,2657
36,1237,1,unknown,20,5.17,2,0,unknown,no,1237
41,0,0,unknown,20,3.4,2,0,unknown,no,0
60,17339,0,unknown,20,0.83,11,0,unknown,no,0
49,4846,0,unknown,20,10.63,9,0,unknown,no,0
45,112,0,unknown,20,4.97,4,0,unknown,no,0
36,4145,0,unknown,20,16.47,4,0,unknown,yes,0
29,1661,1,unknown,23,2.05,2,0,unknown,no,1661
27,-27,0,unknown,23,8.3,2,0,unknown,yes,0
26,-122,1,unknown,23,11.17,3,0,unknown,yes,-122
26,490,1,unknown,23,1.37,5,0,unknown,no,490
22,4659,1,unknown,23,0.88,4,0,unknown,no,4659
25,-350,1,unknown,23,1.58,3,0,unknown,no,-350
29,-580,1,unknown,23,2.05,2,0,unknown,no,-580
58,0,0,unknown,23,9.97,2,0,unknown,no,0
56,1363,0,unknown,23,0.9,3,0,unknown,no,0
55,77,1,unknown,23,6.07,2,0,unknown,no,77
55,1420,0,unknown,23,10.92,4,0,unknown,no,0
47,2716,0,unknown,23,5.65,4,0,unknown,no,0
43,149,1,unknown,23,11.03,2,0,unknown,yes,149
46,1400,0,unknown,23,0.42,2,0,unknown,no,0
48,940,0,unknown,23,3.6,3,0,unknown,no,0
40,-1036,1,unknown,23,0.68,2,0,unknown,no,-1036
34,1,1,unknown,24,2.75,5,0,unknown,no,1
42,360,1,unknown,24,1.83,5,0,unknown,no,360
33,350,1,unknown,24,2.28,5,0,unknown,no,350
36,20,0,unknown,24,1.03,5,0,unknown,no,0
55,5804,0,unknown,24,0.93,3,0,unknown,no,0
42,341,0,unknown,24,13.17,3,0,unknown,no,0
36,56,0,unknown,24,8.02,6,0,unknown,no,0
60,1046,1,unknown,24,0.53,3,0,unknown,no,1046
44,107,0,unknown,24,3.05,3,0,unknown,no,0
48,2288,0,unknown,24,1.9,4,0,unknown,no,0
50,1318,0,unknown,24,2.43,3,0,unknown,no,0
42,1343,1,unknown,24,6.73,3,0,unknown,no,1343
25,52,1,unknown,24,8.8,2,0,unknown,yes,52
31,1197,1,unknown,24,5.85,3,0,unknown,no,1197
53,0,0,unknown,24,0.85,8,0,unknown,no,0
53,3815,0,unknown,24,3.95,3,0,unknown,no,0
35,8652,1,unknown,24,1.72,6,0,unknown,no,8652
53,21522,0,unknown,24,2.43,4,0,unknown,no,0
25,0,0,unknown,25,5.78,1,0,unknown,no,0
29,214,1,unknown,25,6.2,5,0,unknown,no,214
57,711,0,unknown,25,6.85,1,0,unknown,no,0
49,57,0,unknown,25,2.52,1,0,unknown,no,0
59,-91,0,unknown,25,2.62,1,0,unknown,no,0
50,-253,0,unknown,25,0.72,1,0,unknown,no,0
46,25,0,unknown,25,2.78,2,0,unknown,no,0
50,-94,0,unknown,25,1.25,1,0,unknown,no,0
58,2592,1,unknown,25,4.15,1,0,unknown,no,2592
34,1,0,unknown,25,0.88,1,0,unknown,no,0
47,-468,0,unknown,25,4.47,1,0,unknown,no,0
57,37,0,unknown,25,4.32,2,0,unknown,no,0
51,-1136,0,unknown,25,2.58,1,0,unknown,no,0
34,1,0,unknown,25,4.12,1,0,unknown,no,0
47,80,0,unknown,25,1.67,1,0,unknown,no,0
42,-266,0,unknown,25,5.37,1,0,unknown,no,0
39,0,1,unknown,25,1.55,2,0,unknown,no,0
47,-835,1,unknown,25,3.85,1,0,unknown,no,-835
46,129,0,unknown,25,1.25,2,0,unknown,no,0
58,314,0,unknown,25,1.12,2,0,unknown,no,0
42,-15,0,unknown,25,1.18,1,0,unknown,no,0
56,594,1,unknown,25,2.52,1,0,unknown,no,594
40,0,0,unknown,25,1.52,2,0,unknown,no,0
31,3242,0,unknown,25,4.87,2,0,unknown,no,0
29,0,1,unknown,25,4.68,3,0,unknown,no,0
42,433,1,unknown,25,6.25,2,0,unknown,no,433
43,720,0,unknown,25,2.8,8,0,unknown,no,0
38,-140,0,unknown,25,7.6,3,0,unknown,no,0
45,400,1,unknown,25,1.72,5,0,unknown,no,400
41,381,0,unknown,25,5.08,4,0,unknown,no,0
29,42,1,unknown,26,1.52,4,0,unknown,no,42
47,0,0,unknown,26,10.37,3,0,unknown,no,0
37,3759,0,unknown,26,10.83,2,0,unknown,no,0
40,0,0,unknown,26,2.97,2,0,unknown,no,0
34,0,0,unknown,26,7.75,2,0,unknown,no,0
50,0,1,unknown,26,10.43,2,0,unknown,no,0
36,74,1,unknown,26,5.37,2,0,unknown,no,74
32,159,0,unknown,26,2.95,1,0,unknown,no,0
27,335,1,unknown,26,8.65,3,0,unknown,yes,335
32,328,1,unknown,26,4.52,1,0,unknown,no,328
60,1349,0,unknown,26,3.3,2,0,unknown,no,0
30,526,1,unknown,26,11.28,3,0,unknown,yes,526
52,-1,0,unknown,26,2.3,3,0,unknown,no,0
57,35,0,unknown,26,3.58,3,0,unknown,no,0
48,341,1,unknown,26,4.18,3,0,unknown,no,341
28,702,1,unknown,26,5.3,2,0,unknown,no,702
49,-53,1,unknown,26,4.22,1,0,unknown,no,-53
43,2279,0,unknown,26,5.73,1,0,unknown,no,0
28,282,1,unknown,26,5.02,4,0,unknown,no,282
44,-153,0,unknown,26,3.28,1,0,unknown,no,0
36,2103,0,unknown,26,1.18,1,0,unknown,no,0
42,160,1,unknown,26,3.17,1,0,unknown,no,160
52,192,0,unknown,26,1.55,1,0,unknown,no,0
30,1881,0,unknown,26,0.48,1,0,unknown,no,0
54,8289,0,unknown,26,2.22,2,0,unknown,no,0
46,157,0,unknown,26,2.5,1,0,unknown,no,0
22,-295,1,unknown,26,2.5,2,0,unknown,no,-295
41,303,0,unknown,26,3.03,2,0,unknown,no,0
36,367,0,unknown,26,4.62,1,0,unknown,no,0
28,196,1,unknown,26,2.93,7,0,unknown,no,196
25,681,1,unknown,26,1.75,3,0,unknown,no,681
51,0,0,unknown,26,9.42,3,0,unknown,no,0
45,71,0,unknown,26,2.3,2,0,unknown,no,0
26,-266,0,unknown,26,11.12,3,0,unknown,no,0
55,43,0,unknown,26,7.73,3,0,unknown,no,0
28,-7,0,unknown,26,53.05,2,0,unknown,yes,0
32,130,0,unknown,26,6.77,2,0,unknown,no,0
35,24,1,unknown,26,4.05,2,0,unknown,no,24
40,72,1,unknown,26,1.83,3,0,unknown,no,72
55,6207,1,unknown,26,1.88,5,0,unknown,no,6207
55,625,0,unknown,26,0.8,4,0,unknown,no,0
47,0,0,unknown,26,2.9,8,0,unknown,no,0
35,4294,0,unknown,26,8.82,4,0,unknown,no,0
25,6100,1,unknown,26,0.75,2,0,unknown,no,6100
34,5299,1,unknown,26,1.25,5,0,unknown,no,5299
27,-413,0,unknown,27,7.03,6,0,unknown,yes,0
32,187,0,unknown,27,6.35,3,0,unknown,no,0
32,-241,0,unknown,27,14.27,2,0,unknown,yes,0
47,1160,1,unknown,27,0.98,4,0,unknown,no,1160
44,-618,0,unknown,27,3.3,2,0,unknown,no,0
27,594,1,unknown,27,7.22,4,0,unknown,no,594
53,931,0,unknown,27,2.65,2,0,unknown,no,0
30,1487,0,unknown,27,3.45,3,0,unknown,no,0
32,291,1,unknown,27,2,6,0,unknown,no,291
29,-722,0,unknown,27,2.02,4,0,unknown,no,0
57,-418,0,unknown,27,1.58,1,0,unknown,no,0
30,62,0,unknown,27,3.55,1,0,unknown,no,0
32,7,0,unknown,27,1.83,1,0,unknown,no,0
53,0,0,unknown,27,12.45,1,0,unknown,no,0
26,1128,1,unknown,27,1.85,3,0,unknown,no,1128
21,820,1,unknown,27,5.03,2,0,unknown,no,820
43,544,1,unknown,27,2.57,6,0,unknown,no,544
57,85,0,unknown,27,3.23,1,0,unknown,no,0
50,877,0,unknown,27,3.02,1,0,unknown,no,0
55,2,0,unknown,27,6.53,4,0,unknown,no,0
58,65,0,unknown,27,2.7,1,0,unknown,no,0
25,373,1,unknown,27,10.57,2,0,unknown,no,373
57,-238,0,unknown,27,1.32,1,0,unknown,no,0
30,1131,1,unknown,27,2.47,5,0,unknown,no,1131
39,0,0,unknown,27,1.72,1,0,unknown,no,0
55,700,0,unknown,27,2.35,1,0,unknown,no,0
56,382,0,unknown,27,4.07,2,0,unknown,no,0
33,837,1,unknown,27,4.17,8,0,unknown,no,837
54,255,1,unknown,27,2.33,2,0,unknown,no,255
49,-1680,1,unknown,27,1.53,4,0,unknown,no,-1680
28,4,1,unknown,27,2.22,5,0,unknown,no,4
46,4,1,unknown,27,3.6,1,0,unknown,no,4
51,84,0,unknown,27,4.48,1,0,unknown,no,0
42,23,0,unknown,27,6.62,1,0,unknown,no,0
60,95,0,unknown,27,4.07,1,0,unknown,no,0
31,-423,1,unknown,27,2.25,2,0,unknown,no,-423
34,2019,1,unknown,27,1.7,1,0,unknown,no,2019
29,11,0,unknown,27,5.43,1,0,unknown,no,0
51,144,0,unknown,27,2.55,2,0,unknown,no,0
60,78,0,unknown,27,2.52,2,0,unknown,no,0
60,109,0,unknown,27,5.82,5,0,unknown,no,0
56,0,0,unknown,27,4.85,2,0,unknown,no,0
52,2430,1,unknown,27,3.08,3,0,unknown,no,2430
41,2970,0,unknown,27,2.82,2,0,unknown,no,0
24,11,1,unknown,27,1.9,4,0,unknown,no,11
55,-79,0,unknown,27,4.88,3,0,unknown,no,0
34,-478,1,unknown,27,1.85,4,0,unknown,no,-478
36,283,1,unknown,27,0.93,2,0,unknown,no,283
34,89,1,unknown,27,1.68,5,0,unknown,no,89
24,653,1,unknown,27,4.12,3,0,unknown,no,653
37,597,0,unknown,30,1.6,3,0,unknown,no,0
40,59,1,unknown,30,5.37,3,0,unknown,no,59
39,324,1,unknown,30,3.03,4,0,unknown,no,324
34,-868,1,unknown,30,3.3,2,0,unknown,no,-868
52,798,1,unknown,30,2.05,2,0,unknown,no,798
56,-65,1,unknown,30,0.75,2,0,unknown,no,-65
27,511,1,unknown,30,1.42,5,0,unknown,no,511
41,509,1,unknown,30,2.43,3,0,unknown,no,509
36,2239,1,unknown,30,1.55,3,0,unknown,no,2239
49,2169,1,unknown,30,0.9,3,0,unknown,no,2169
26,-72,1,unknown,30,1.37,9,0,unknown,no,-72
42,145,0,unknown,30,0.45,3,0,unknown,no,0
51,-101,1,unknown,30,1,3,0,unknown,no,-101
37,1309,0,unknown,30,2.07,2,0,unknown,no,0
49,12,0,unknown,30,3.62,2,0,unknown,no,0
50,3988,0,unknown,30,2.75,4,0,unknown,no,0
28,-395,1,unknown,30,2.35,4,0,unknown,no,-395
35,1526,1,unknown,30,2.3,4,0,unknown,no,1526
47,323,0,unknown,30,6.42,1,0,unknown,no,0
33,740,0,unknown,30,4.43,3,0,unknown,no,0
45,624,0,unknown,30,0.83,1,0,unknown,no,0
38,116,0,unknown,30,3.38,1,0,unknown,no,0
34,0,1,unknown,30,13,3,0,unknown,no,0
49,230,0,unknown,30,2.93,1,0,unknown,no,0
37,0,0,unknown,30,3.37,1,0,unknown,no,0
45,-342,0,unknown,30,2.63,1,0,unknown,no,0
44,0,0,unknown,30,1.27,3,0,unknown,no,0
33,276,0,unknown,30,3.73,2,0,unknown,no,0
55,0,0,unknown,30,1.85,2,0,unknown,no,0
56,3082,1,unknown,30,7.4,3,0,unknown,no,3082
40,220,1,unknown,30,1.15,3,0,unknown,no,220
27,1128,1,unknown,30,1.47,4,0,unknown,no,1128
57,0,0,unknown,30,1.73,2,0,unknown,no,0
39,-54,1,unknown,30,4.2,4,0,unknown,no,-54
49,2062,0,unknown,30,2.2,4,0,unknown,no,0
34,66,0,unknown,30,7.5,2,0,unknown,no,0
59,49,0,unknown,1,10.03,4,0,unknown,no,0
41,138,1,unknown,1,2.27,3,0,unknown,no,138
30,365,0,unknown,1,6.35,4,0,unknown,no,0
44,10,0,unknown,1,2.63,2,0,unknown,no,0
41,75,1,unknown,1,7.98,9,0,unknown,yes,75
31,652,0,unknown,1,4.68,3,0,unknown,no,0
49,503,0,unknown,1,4.95,2,0,unknown,no,0
35,251,1,unknown,1,2.13,3,0,unknown,no,251
39,971,1,unknown,1,7.85,3,0,unknown,no,971
51,-20,0,unknown,1,0.97,1,0,unknown,no,0
39,-106,0,unknown,1,1,4,0,unknown,no,0
35,871,1,unknown,1,1.8,1,0,unknown,no,871
54,9,0,unknown,1,2.33,1,0,unknown,no,0
59,0,0,unknown,1,4.15,1,0,unknown,no,0
57,53,0,unknown,1,3.58,3,0,unknown,no,0
39,3,0,unknown,1,10.42,1,0,unknown,no,0
29,33,0,unknown,1,2.68,1,0,unknown,no,0
40,84,0,unknown,1,7.13,2,0,unknown,no,0
43,13,0,unknown,1,1.98,1,0,unknown,no,0
41,1,0,unknown,1,1.95,1,0,unknown,no,0
45,-302,0,unknown,1,1.33,1,0,unknown,no,0
60,0,0,unknown,1,0.6,1,0,unknown,no,0
31,-90,0,unknown,1,2.88,1,0,unknown,no,0
59,6,0,unknown,1,4.87,1,0,unknown,no,0
59,358,0,unknown,1,3.05,2,0,unknown,no,0
29,1357,0,unknown,1,3.33,1,0,unknown,no,0
49,935,0,unknown,1,2.5,1,0,unknown,no,0
47,145,0,unknown,1,2.72,1,0,unknown,no,0
32,0,1,unknown,1,2.03,1,0,unknown,no,0
35,0,0,unknown,1,0.92,1,0,unknown,no,0
52,935,0,unknown,1,1.43,1,0,unknown,no,0
30,49,1,unknown,1,5.98,1,0,unknown,no,49
43,91,0,unknown,1,1.83,2,0,unknown,no,0
45,-249,1,unknown,1,1.53,1,0,unknown,no,-249
28,415,0,unknown,1,1.43,1,0,unknown,no,0
41,7264,0,unknown,1,2.08,3,0,unknown,no,0
38,-585,1,unknown,1,3.27,4,0,unknown,no,-585
31,43,0,unknown,1,8.07,1,0,unknown,no,0
29,392,0,unknown,1,2.25,1,0,unknown,no,0
29,975,0,unknown,1,0.93,1,0,unknown,no,0
33,205,0,unknown,1,2.6,2,0,unknown,no,0
40,-27,0,unknown,1,3.68,1,0,unknown,no,0
26,-70,0,unknown,1,33.2,2,0,unknown,no,0
41,-147,0,unknown,1,2.17,1,0,unknown,no,0
31,84,0,unknown,1,2.38,1,0,unknown,no,0
53,173,0,unknown,1,2.62,1,0,unknown,no,0
45,2099,0,unknown,1,5.55,1,0,unknown,no,0
58,374,0,unknown,1,7,2,0,unknown,no,0
37,0,0,unknown,1,18.92,2,0,unknown,yes,0
47,47,0,unknown,1,3.73,2,0,unknown,no,0
55,-180,0,unknown,1,5.12,2,0,unknown,no,0
44,27,0,unknown,1,12.05,2,0,unknown,no,0
27,158,0,unknown,1,10.83,2,0,unknown,yes,0
31,394,0,unknown,2,11,3,0,unknown,no,0
22,280,1,unknown,2,1.05,4,0,unknown,no,280
30,1717,0,unknown,2,3.63,2,0,unknown,no,0
51,-28,0,unknown,2,3.67,2,0,unknown,no,0
35,907,0,unknown,2,1.62,4,0,unknown,no,0
29,101,0,unknown,2,2.38,4,0,unknown,no,0
31,824,1,unknown,2,0.53,3,0,unknown,no,824
35,28,0,unknown,2,2.65,3,0,unknown,no,0
48,0,1,unknown,2,0.73,2,0,unknown,no,0
30,0,0,unknown,2,1.58,3,0,unknown,no,0
45,52,0,unknown,2,1.32,3,0,unknown,no,0
45,-584,1,unknown,2,5.1,2,0,unknown,no,-584
50,-15,0,unknown,2,1.18,1,0,unknown,no,0
35,527,0,unknown,2,5.8,3,0,unknown,no,0
41,0,1,unknown,2,3.38,1,0,unknown,no,0
37,0,0,unknown,2,6.2,1,0,unknown,no,0
38,70,0,unknown,2,3.32,1,0,unknown,no,0
50,830,0,unknown,2,1,2,0,unknown,no,0
35,-51,0,unknown,2,2.23,2,0,unknown,no,0
44,1,0,unknown,2,1.8,3,0,unknown,no,0
34,0,0,unknown,2,3.22,4,0,unknown,no,0
32,-255,0,unknown,2,15.95,3,0,unknown,no,0
41,-81,0,unknown,2,1.38,3,0,unknown,no,0
33,288,1,unknown,3,5.72,2,0,unknown,no,288
45,-25,0,unknown,3,2.63,3,0,unknown,no,0
27,585,0,unknown,3,4.48,3,0,unknown,no,0
37,29,0,unknown,3,4.48,2,0,unknown,no,0
37,606,1,unknown,3,6.25,3,0,unknown,no,606
54,-165,0,unknown,3,3.37,1,0,unknown,no,0
26,549,0,unknown,3,2.48,1,0,unknown,no,0
45,-705,0,unknown,3,1.85,1,0,unknown,no,0
54,0,0,unknown,3,3.13,1,0,unknown,no,0
58,166,0,unknown,3,3.52,1,0,unknown,no,0
50,5,0,unknown,3,0.4,1,0,unknown,no,0
51,0,0,unknown,3,1.82,1,0,unknown,no,0
